track_id,track_name,artist_name,track_popularity,explicit,artist_popularity,artist_followers,album_total_tracks,track_duration_min
6l8mgVN9Xf1hiDIFGA6CTE,AMERICA HAS A PROBLEM (feat. Kendrick Lamar),Beyoncé,61,1,84.0,41176723.0,1,4.349366666666667
19A7srqQSXoW14muGyiHjg,BOSS - English Ver.,A2O,33,0,46.0,13826.0,14,2.9291
4y1LsJpmMti1PfRQV9AWWe,Girls Just Want to Have Fun,Cyndi Lauper,81,0,70.0,3279441.0,10,3.9711
609ouDQ0nUbC68l3qeVNX4,Meant To Be,Besomorph,47,0,58.0,146969.0,1,2.9565166666666665
0c0YHn3DIQLl1opsQDd9kO,Wish (feat. Trippie Redd) - Trippie Mix,Diplo,82,1,77.0,2812821.0,14,2.9479
6jEZLz3YpnEBRpVkv35AmP,Gasolina,Daddy Yankee,6,0,85.0,37813429.0,23,3.21
7xSAKieVU47dvIoaaeCndX,La La La (Brazil 2014) (feat. Carlinhos Brown),Shakira,29,0,85.0,39788275.0,17,3.2904333333333335
4l1CACK2hyaPhBItF52svI,midnight,kobzx2z,58,0,61.0,46395.0,6,2.15625
4C0PqltKur5SJW7uWI9eOl,Raining Again,Betoko,0,0,35.0,50222.0,3,8.137816666666666
5yZvaUVyuXfSVUaMumFi6l,Runnin' (Lose It All),Naughty Boy,66,0,62.0,415464.0,1,3.550316666666667
3Du1WPZLhETDT6Jr4eumkU,ANYMORE,ASH7ON,18,1,7.0,308.0,1,2.9154666666666667
2OUK5td58k4BV2GvFdfdzr,Where Them Girls At,Megan Thee Stallion,57,1,76.0,10890822.0,18,3.1951833333333335
4wVOKKEHUJxHCFFNUWDn0B,Chicago Freestyle (feat. Giveon),Drake,78,1,95.0,103067383.0,14,3.6747833333333335
2OWKDTonST8HNko3dBlPPp,Lost In Your Light (feat. Miguel),Dua Lipa,55,0,85.0,46891061.0,17,3.39615
7ghsa8hSWzpVVgQhiqMUSU,Dancing with Myself,The Donnas,0,0,37.0,154601.0,14,3.4977666666666667
5ZSl6gDoV6bPPxzmLeneV9,Rise,Jonas Blue,69,0,72.0,3877733.0,15,3.2401166666666668
3KdwzVruKDwjzDqbIgDQdI,Play with Fire (feat. Yacht Money),Sam Tinnesz,0,0,63.0,284520.0,7,3.0115
1CUVN2kn7mW5FjkqXTR2W1,Perfect Strangers,Jonas Blue,2,0,72.0,3877733.0,1,3.276883333333333
3dsd09qrt34YuS6NPbQtYq,The Magician,Andy Shauf,47,0,49.0,198619.0,10,3.8639666666666668
5yfnAsPrvrjiLOhWFycNP4,I'm Only a Fool for You,Dybbukk,57,1,59.0,106664.0,1,1.0195833333333333
3kv6omImmKEfOVJWjstusF,Drunk On You,Luke Bryan,68,0,74.0,9407321.0,13,3.5591
4bXCcoesMt8u99xMsbLr9U,Clean,Taylor Swift,54,0,100.0,145443567.0,19,4.516666666666667
288e3FhmVuCqPmNEfAH0h6,Say Goodbye Hollywood,Eminem,58,1,88.0,104539036.0,20,4.5473333333333334
01uqI4H13Gsd8Lyl1EYd8H,Same Love (feat. Mary Lambert),Macklemore & Ryan Lewis,59,0,61.0,18410.0,15,5.30875
6HrLsSVEk6C1X2EKmOEBxA,The Zone,The Weeknd,53,1,93.0,112957721.0,30,6.9676
6DNtNfH8hXkqOX1sjqmI7p,Cold Water (feat. Justin Bieber & MØ),Major Lazer,2,0,73.0,6302021.0,1,3.089183333333333
6PfI6EeLNiNGVAVg11nv7D,Speed It Up,Gunna,48,1,85.0,10348240.0,16,2.9836833333333335
3AmAMaOr9MW6yl361AlATs,Finest Boy,Boyshegz,21,0,7.0,3.0,1,2.8
0z39fA2fntDAEcNzo2Ybg1,I Want Some More,Dan Auerbach,47,0,53.0,373287.0,14,3.7784333333333335
3sNVsP50132BTNlImLx70i,Bound 2,Kanye West,81,1,89.0,31045858.0,10,3.8191
7vMOJJ9JJlkveckXrCyvHf,Somebody Else,The 1975,0,1,76.0,7961145.0,19,5.78955
4tniPU1iKcOa0VIjzOVxYi,Blade Of Grass,Lady Gaga,55,0,88.0,42256604.0,17,4.283433333333333
1bjeWoagtHmUKputLVyDxQ,Saturn,SZA,77,0,87.0,33043825.0,5,3.1031833333333334
2Lt3LhlDf1dAKsZfzCZsIF,you've got a friend in me (sing-a-long),Christina Perri,33,0,71.0,4308239.0,20,1.6602166666666667
2PPN1HFpVotjq7oJIqQbnx,Lovesong,Adele,65,0,83.0,66720643.0,11,5.270666666666667
7cqWFAUdvAs0cBu3dIXu58,Moonlight,Daniel Lanois,48,0,47.0,79399.0,13,3.7868833333333334
5yJaXWIErrrsjQ3J0eR5aK,The Night We Met,Lord Huron,80,0,76.0,2166012.0,14,3.4704333333333333
5XVdHRf4CAJ2Jm0uMIy5qY,La Víctima,Xavi,70,1,76.0,8456647.0,1,2.60575
0yQAqMvw9tFOEli7EpFBLT,Nori Brandyfoot,Bear McCreary,42,0,59.0,241512.0,38,2.8282833333333333
7s04y518Or1UCXQxwWiOlx,Let It Go - Chopped Not Slopped,The Neighbourhood,19,0,83.0,21598900.0,12,4.505433333333333
2WgyOP8Z1D6GQYumCwH4Dk,Monster,Lady Gaga,70,1,88.0,42256604.0,23,4.1546666666666665
1Ser4X0TKttOvo8bgdytTP,Come Get Her,Rae Sremmurd,71,1,69.0,7767068.0,11,3.5491
05EXzecgWqEuk5ph43jRq9,wet dreams,Artemas,54,0,74.0,1378074.0,3,1.6625
4wuCQX7JvAZLlrcmH4AeZF,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,60,1,88.0,122789460.0,15,3.4364333333333335
1ZemPoaj7LBj1RAQrb89EC,Blame It On Me,Post Malone,59,0,86.0,47720209.0,18,4.363316666666667
0EF1EE8zusg3Y869e56JFd,Nothing's New,Rio Romeo,79,0,64.0,673909.0,5,3.5166666666666666
4SRShYMtFIGgnOU7iBicMH,Nobody’s Son,Sabrina Carpenter,88,1,91.0,26538275.0,12,3.0429333333333335
72BP8GgwyHJK1mtZUpgYkm,Let Me Go,Son Lux,25,0,49.0,340030.0,49,2.0208333333333335
2gwkD6igEhQbDQegRCcdoB,Suge,DaBaby,67,1,77.0,12954295.0,13,2.722
1jTe5liUdnRjbie1luBi6J,Is It a Crime,Mariah the Scientist,69,1,73.0,1178436.0,2,3.0222333333333333
49zD0wr2S3d0lZPib0K4e1,Fuck Up Some Commas,Future,64,1,88.0,22682234.0,19,3.9566666666666666
0tWEB6BxbI48XN79QE1JbT,Everybody's Fool,Evanescence,71,0,75.0,6161997.0,12,3.264666666666667
7tMN6iGJMulMFpSCeU7pmU,Electric Shock,f(x),54,0,52.0,1330307.0,6,3.2824333333333335
5ANalUduO6lhdpAzJ1FmTx,Main Title (Theme from Mount and Blade),Jesse Hopkins,25,0,27.0,3430.0,2,0.8016333333333333
7oAuqs6akGnPU3Tb00ZmyM,All Night,Beyoncé,78,0,84.0,41176723.0,13,5.366666666666666
6TO82rF4nqsBTwhHoSvnue,Mouthful of Diamonds,Phantogram,0,0,69.0,967413.0,11,4.223766666666666
6jRq8gaZhMUyy5RclRPcAf,hot girl bummer,blackbear,73,1,71.0,5067774.0,12,3.13905
4VnWkT6KKqgvQmxIe3teZA,I Wouldn't Mind (Remix) - Merrily We Fall out of Line,Hiko,0,0,56.0,139354.0,1,3.2407333333333335
5VD3oQilL00HfIEW6ICSQq,Toneladas,Shakira,43,0,85.0,39788275.0,13,3.1931
7BAuEd5WLrd4gHKyInRk4B,California Gurls - Passion Pit Main Mix,Katy Perry,27,0,83.0,38393243.0,17,4.19
4lJNen4SMTIJMahALc3DcB,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",Sia,67,0,82.0,30545962.0,10,3.1171
5KVot2VLi0sFVv7zyOCn0q,Like I do,Tate McRae,65,1,88.0,9249502.0,16,3.03435
2a2X0YHfFZtH3CuuNJy1JF,Sedona,Sir Chloe,56,0,58.0,907633.0,9,3.06
1f3yAtsJtY87CTmM8RLnxf,Smells Like Teen Spirit,Nirvana,9,0,81.0,23391272.0,40,5.032
5u1YbXeoLpDuunADJIxQpE,"Bemidji, MN (Fargo Series Main Theme)",Jeff Russo,36,0,42.0,35140.0,28,2.4691
7kAFSrTIOiVZ0gnHBuAH3l,Air Force Ones,Nelly,63,1,74.0,3743667.0,19,5.066666666666666
6BdTBc4oUViXi5ioBxMKe6,Fence,Son Lux,23,0,49.0,340030.0,49,3.5930333333333335
397hsxcaOhCa69abUaSMZO,Impressions,Lil Q,46,1,33.0,321.0,1,2.2055833333333332
6LW3Z1GqbL78TIjfDyg4zp,Afterglow,Wilkinson,65,0,60.0,304362.0,13,3.752866666666667
3aniWcwiiYKHpm3F5TdeKD,Teardrops,Bring Me The Horizon,56,1,77.0,6632477.0,1,3.5833833333333334
0F4FejjWi3bf5vGOkuQwPS,On My Own,Darci,70,1,60.0,284847.0,1,2.8615333333333335
3n2ujlr3mCscnFFpepXAIy,She's Electric,Oasis,0,0,80.0,12387752.0,12,3.67555
12OfhDq4NNJnV1LKSRaQOD,Vagabond,Wolfmother,32,0,56.0,1013775.0,16,3.7842166666666666
6NIUdf7mHpiMkCoq2wFSVQ,Farewell Aragog,Nicholas Hooper,48,0,55.0,55540.0,28,2.1388833333333332
5AAXvrvpClghVZIvk5wPqf,Soviet Connection — The Theme from Grand Theft Auto IV,Michael Hunter,53,0,42.0,44133.0,4,2.8581
3l9CW99AHtExIRV4hW2N5m,Misery Business,Paramore,75,0,79.0,9795296.0,14,3.525333333333333
1j8TmNa6vaFAEAws43kP0Q,THINGS YOU DO,Justin Bieber,70,0,91.0,85022258.0,21,1.8064333333333333
4YMdxmmLb5vziSYpZ5EmoL,Piss,Death Plus,47,1,39.0,18370.0,6,4.0249
7yO48FWUkqsrdxrwkGcnwl,Where Them Girls At (feat. Nicki Minaj & Flo Rida),David Guetta,60,1,87.0,27141717.0,30,3.247333333333333
0qAIiGFKLdV1xpNlEhjpq8,New Romantics,Taylor Swift,64,0,100.0,145443567.0,19,3.8411
7mJNJKQ1eZFKMmJoaqyw55,The bioluminescence of the night,James Horner,50,0,63.0,350707.0,14,3.6233333333333335
4Ir7CB5dXbd0fGBQ1rW85m,Rattle,Megan Thee Stallion,47,1,76.0,10890822.0,18,3.4236
5ZLUm9eab8y3tqQ1OhQSHI,Abracadabra,Lady Gaga,81,0,88.0,42256604.0,1,3.7233
0fiijtFXDJ9MOVwgSaEQJ5,Don't Give Up On Me,Andy Grammer,75,0,65.0,1334303.0,13,3.2697833333333333
0kRU3miiIJCzGkviEwU90m,Behind the Moon,K!llx,47,1,45.0,1896.0,1,2.74865
6ToFxXRBtl5TJFEyIoYK3f,Mirrors - Radio Edit,Justin Timberlake,63,0,81.0,15823760.0,1,4.621766666666667
4boa7Bv0VijpxoP1SHjjUb,Wanna Be Loved,The Red Clay Strays,62,0,71.0,1133411.0,1,3.621783333333333
5yJ8ZbAqFOq6wM9Il9ZcUV,i've never felt so alone - slowed & filtered,Rising6,0,0,22.0,3401.0,1,2.2900666666666667
1UZOjK1BwmwWU14Erba9CZ,Malibu,Miley Cyrus,70,0,81.0,26561582.0,11,3.8651
2ClPvZuY65OaFxuSLDHKtt,Betewhashny,Sherine,32,0,66.0,9668759.0,11,4.41295
7wMnlYWFlogro7Xv2pgmUj,Surrender,Besomorph,48,1,58.0,146969.0,1,2.7294
6PkxSIt2TYLMFa8ybyngVP,Eat Your Young,Hozier,53,0,82.0,9112977.0,3,4.038216666666667
0d28khcov6AiegSCpG5TuT,Feel Good Inc.,Gorillaz,89,0,82.0,14505359.0,15,3.7106666666666666
2CGNAOSuO1MEFCbBRgUzjd,luther (with sza),Kendrick Lamar,84,0,89.0,44592005.0,12,2.959966666666667
5WNgbLnDlU0VRd7XOomHdv,You're My Chocolate,Savages,38,0,26.0,13493.0,10,5.393016666666667
1mUG7ftwIxuq5fhMPkyM02,Flight,Hans Zimmer,61,0,77.0,4779199.0,18,4.302466666666667
3NxAG2ni1lLa8RKL6a0INc,Childs Play,Drake,67,1,95.0,103067383.0,20,4.023333333333333
1XLDwj2XXXNPOJvpvjHOas,I Don't Like The Drugs (But The Drugs Like Me),Marilyn Manson,53,1,71.0,4969994.0,14,5.057766666666667
5N8ttZslGXlcNGMP2ACivh,I Put a Spell on You,IZA,45,0,60.0,4754990.0,1,3.6742166666666667
4Km9FSF9iaQiTLnFPdbPom,6 Months Later,Megan Moroney,76,0,73.0,1163610.0,1,3.0478
3lKZf71jeNi14udIFPJ29V,I Knew You Were Trouble.,Taylor Swift,64,0,100.0,145443567.0,22,3.662
3Y2MvObZdPakD1X71KOxCD,Teenage Dream,Stephen Dawes,0,0,52.0,198872.0,1,2.9642833333333334
32yottFNSCL9Nho9biIKzY,Get Gone,Fiona Apple,59,1,63.0,1800497.0,10,4.126666666666667
0p1BcEcYVO3uk4KDf3gzkY,Wanted,Hunter Hayes,63,0,53.0,1214595.0,17,3.814
0e05wFNr6zg1ULcp4NKs1p,Two Dozen Roses,Shenandoah,72,0,58.0,550968.0,15,3.40555
6DYul32gElizGgTrtRYrNY,gigolo,bbno$,77,1,78.0,2730121.0,1,1.97435
1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,Bad Bunny,83,1,95.0,102536542.0,23,4.061933333333333
0dbAErtMEXKJtY1Bc2Xrry,Jack the Ripper,Link Wray,20,0,45.0,131000.0,26,2.3588833333333334
0YYftFKuZmU06epZRCYuYO,You for Me,Sigala,47,0,64.0,1581221.0,11,2.9239166666666665
70e9zuv2pJc7ON1OUAJ1zl,Sad Beautiful Tragic,Taylor Swift,46,0,100.0,145443567.0,22,4.747766666666666
57yL3161hUMuw06zzzUCHi,Doubt,Twenty One Pilots,77,0,83.0,25761380.0,14,3.19155
1zwMYTA5nlNjZxYrvBB2pV,Someone Like You,Adele,78,0,83.0,66720643.0,11,4.754
5cFyfZ4T1dlnNO6QRH66K6,"Dried Up, Tied And Dead To The World",Marilyn Manson,48,1,71.0,4969994.0,17,4.26
017erFbOyCrdz0yburnVGZ,you're a star,Fred again..,74,0,77.0,2201446.0,1,3.6521666666666666
7H6hs7WkNG48fS3agm63MR,GLORY VOICE MEMO,Justin Bieber,61,0,91.0,85022258.0,21,1.4084333333333334
03tqyYWC9Um2ZqU0ZN849H,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,81,1,69.0,2857175.0,17,4.396216666666667
00Mb3DuaIH1kjrwOku9CGU,Sk8er Boi,Avril Lavigne,78,0,76.0,12006589.0,13,3.4
7chyYGHEsEbpImc26NjhXt,Stay Away,Nirvana,30,0,81.0,23391272.0,70,3.524
7D0VClhoNONSsdPYWwcTej,Numbers,Melanie Martinez,52,1,75.0,22219717.0,7,4.654833333333333
2QpGZOhTCHHiKmpSO9FW4h,Follow God,Kanye West,71,0,89.0,31045858.0,11,1.7431833333333333
5wyx1vOwOlFnUmVWWCAe8n,Bounty Hunter,Heitor Pereira,34,0,42.0,25557.0,53,3.46705
5RqR4ZCCKJDcBLIn4sih9l,Party Girl,StaySolidRocky,67,1,56.0,396758.0,1,2.4633333333333334
1J14CdDAvBTE1AJYUOwl6C,Arcade,Duncan Laurence,75,0,63.0,728004.0,26,3.0857666666666668
4EDijkJdHBZZ0GwJ12iTAj,Stargirl Interlude,The Weeknd,74,0,93.0,112957721.0,18,1.8606666666666667
0VF7YLIxSQKyNiFL3X6MmN,Stargazing,The Neighbourhood,70,0,83.0,21598900.0,15,3.6171
1Gg5pL7dEApcVrWbannKOt,Good To You,Lila Wilde,29,0,13.0,687.0,1,3.179133333333333
246q6t2twFFwNbNJt4cBgC,Still Holding Me,ILURO,22,0,41.0,8657.0,1,2.66785
7cyeGclH71MayOuQ7qtLFl,BIG,Young M.A,61,1,61.0,1620367.0,21,3.7653166666666666
7CZyCXKG6d5ALeq41sLzbw,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,79,0,86.0,47720209.0,17,3.826216666666667
35QZaWQRkmnAVqBF1TLCxQ,Nancy Mulligan,Ed Sheeran,65,0,88.0,122789460.0,16,2.9964333333333335
62E2nR0od0M5HYxuYLaDz7,The Black Dog,Taylor Swift,71,1,100.0,145443567.0,31,3.98095
0Ot6e3wYVQQ1Us9PM977jE,A Little Death,The Neighbourhood,70,0,83.0,21598900.0,2,3.4951
3OaFGqHUyxGVkOcSILw8Kx,I think about it all the time,Charli xcx,59,0,82.0,6318755.0,15,2.2646333333333333
0I6KbNBU6XlbkuwN9nyuIC,U.N.I.T.Y.,Queen Latifah,44,0,51.0,244696.0,21,4.180666666666666
58q2HKrzhC3ozto2nDdN4z,I Like It,Cardi B,79,1,81.0,25956015.0,13,4.223166666666667
5VhvD0AKRprEaFtPNKGBQR,Dumb & Poetic,Sabrina Carpenter,68,1,91.0,26538275.0,12,2.2246333333333332
2397d2hCrov6ouuoG67dW7,matador,Marwan Moussa,49,0,61.0,2650667.0,10,3.0833333333333335
3WoSJF85H0qywD4qLp4HDd,The Godfather Waltz (Main Title),Nino Rota,51,0,54.0,145189.0,12,3.0911
22I3h5AOENlH4CqXJsEbFR,Collide (feat. Tyga),Justine Skye,70,1,61.0,956325.0,1,4.33615
55KiH7trhaYSrS2HNtDVr0,Secretly,Jennifer Lopez,22,0,74.0,13709065.0,16,4.413766666666667
4byDLWWkpfuSBBiAWbkVdl,BAKU,King Kxmi,24,1,8.0,2482.0,1,2.926816666666667
1JblvWxcwHXMLth0c6ssFy,Anything,Catfish and the Bottlemen,56,0,62.0,1176765.0,11,4.158
2AFgJ1Azad5HjsTa2QhFlZ,Habibi,Allison Amber Hage,27,0,18.0,69.0,1,2.8331666666666666
0v1x6rN6JHRapa03JElljE,Dynamite,BTS,2,0,85.0,81189603.0,2,3.31755
0JNdS1n0ifOP25XvhwAMgM,The Edge Of Glory,Lady Gaga,63,0,88.0,42256604.0,14,5.3431
1xtw1krCR6Dw2KwkXw5z63,The Smallest Man Who Ever Lived,Taylor Swift,71,1,100.0,145443567.0,31,4.09235
5rPNVwYjVEgkq6YNPki4Zc,BABYDOLL,Ari Abdul,77,1,66.0,755404.0,1,3.270583333333333
2pJZ1v8HezrAoZ0Fhzby92,What Do I Know?,Ed Sheeran,64,0,88.0,122789460.0,16,3.95555
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Calvin Harris,79,0,84.0,23078931.0,1,3.580766666666667
3fJeJZlQVMCKZUw0BbPkSq,American Venom,Woody Jackson,55,0,49.0,29433.0,22,2.88155
4LrfsgQ5AGouvH3PlxW2PC,Treefingers,Radiohead,55,0,85.0,13831380.0,11,3.71
2f6s0AcBRBE0vIOU0NMdXw,Fly On The Wall,Miley Cyrus,51,0,81.0,26561582.0,12,2.53
51LeDAMy6nWqKdjVo7jK4j,Curtains Close,Eminem,46,1,88.0,104539036.0,20,1.0311
0lIDOHnoe4RJgm6rzowj6x,Tundra,Jeremy Soule,56,0,65.0,189178.0,53,3.825
4xdb5NoeB3RTfgdZww0FE6,MY PEOPLE II,Konet,41,1,25.0,569.0,2,2.5964666666666667
2Xr1dTzJee307rmrkt8c0g,love nwantiti (ah ah ah),CKay,75,1,66.0,1686077.0,8,2.43
2GkFLKBarKpG7aoYHXg3Ue,Marry Me,GOVAN,41,0,34.0,1434.0,1,3.252883333333333
14nNemG2GpRL2vTgMO9QDE,Living Rooms,Lil Peep,0,1,82.0,15689879.0,3,3.080216666666667
59ZTxQo8rBycIXPLUIKvE2,Dirrty (feat. Redman),Christina Aguilera,66,0,76.0,9247395.0,20,4.980883333333334
305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl,Jet,11,0,62.0,722985.0,13,3.5633333333333335
2mqTtvbKxH7SoEQ2oGAnsA,CHURCH GIRL,Beyoncé,60,1,84.0,41176723.0,16,3.7412
6FELTNTUaN7jLlbAOCnNKF,PAPARAZZI,Girls' Generation,46,0,62.0,2833512.0,16,3.7828833333333334
6J2LdBN97cDWn0MLxYh9HB,July,Noah Cyrus,79,0,72.0,2069532.0,8,2.601766666666667
4y5Rc93eja2ysUeGlDNQeM,Western Canyon,Gary O'Slide,31,0,30.0,5450.0,14,2.60685
1ijrMIqQvZNsnoqGukPzFD,I'm Forrest... Forrest Gump,Alan Silvestri,58,0,57.0,327242.0,21,2.6611
5SShKhLCYFydCsO4L7ULMr,lacy,Olivia Rodrigo,61,0,85.0,49067177.0,17,2.953533333333333
0kzw2tRyuL9rzipi5ntlIy,Shut Up and Dance,WALK THE MOON,60,0,65.0,2239954.0,15,3.318
3dd9uXh41vmFLO3UvqLJL6,Wednesday Main Titles,Danny Elfman,62,0,66.0,490560.0,48,1.1648833333333333
4aorFAl3wVVlx4RxHKgFpT,Hypnotico - Bonus Track,Jennifer Lopez,35,0,74.0,13709065.0,17,3.5931
59MaR36AmjuKGwOdlvltpT,still smokin,RXRXBBIT,43,0,32.0,592.0,1,2.6673833333333334
15J13yYW9mmahjEBqDeVSG,Blackheart,Two Steps from Hell,13,0,61.0,868224.0,23,4.440216666666666
2LEF1A8DOZ9wRYikWgVlZ8,Good Feeling,Flo Rida,79,0,79.0,8972549.0,10,4.13555
3NQtYTbGk64fHf8ZIppj69,Destroyer Of Worlds,Ludwig Göransson,60,0,64.0,425177.0,24,2.9126666666666665
25jgQBxuUkGDdCG1WGKKN9,House Tour,Sabrina Carpenter,87,0,91.0,26538275.0,12,2.8202333333333334
0rMuFOja3DhVSuXQeae25C,Sleep,ConKi,58,0,61.0,26106.0,1,2.9705833333333334
6Py8IKZqDyU8aQVrjilbJw,I'm Only Me When I'm With You,Taylor Swift,26,0,100.0,145443567.0,46,3.5933333333333333
1tMRh8jiYlmatpVeWWesCe,On My Mind,Alex Warren,70,0,84.0,2885506.0,1,3.159283333333333
4bJygwUKrRgq1stlNXcgMg,All The Things She Said,t.A.T.u.,80,1,64.0,1098389.0,15,3.574
7aIsf4K7rEuX8uRUYoFmuD,Outlaws From The West,Woody Jackson,44,0,49.0,29433.0,22,4.943766666666667
5zNf8MI40Us66R3zutaxvt,Save a Prayer - Single Version,Duran Duran,58,0,72.0,3579741.0,19,3.764
3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),Sam Smith,77,0,81.0,26275803.0,1,2.6157166666666667
28k0oooG5GnOmR6fnx4kPp,ur special to me,Artemas,42,0,74.0,1378074.0,4,1.9069666666666667
3CmHvyZQQAGkKkTjTBFWN6,Have a Cigar,Pink Floyd,73,0,79.0,22721546.0,5,5.1288833333333335
3r96oniuNKeciRpvF3GwHn,Animals,Umur Anil Gokdag,52,0,56.0,18834.0,1,2.4135666666666666
5K9tfeoiztw94dyWzF39jq,moment,Vierre Cloud,68,0,50.0,141836.0,1,2.15905
7dYuoa2C8QzHOZ3kr9zYAR,Viva La Vida,Ericovich,33,0,41.0,11030.0,1,2.0930666666666666
4WzhjxvLP95y7AMDy0Atwb,Out Of Love,Alessia Cara,64,0,72.0,12274759.0,15,3.7948833333333334
4l8JldeQzin1YTymhzsw5T,She's Got You High,Mumm-ra,35,0,32.0,25448.0,16,3.4284333333333334
6zqlO6PWpf4LtyzPHGzD0L,Espresso,Crystal Rock,41,1,55.0,28232.0,1,2.14285
5OlrcU79ULKCPXwt1i7JXv,Empire,Shakira,37,0,85.0,39788275.0,17,3.9888833333333333
3VLCtStwYsAL4LKZgeUvy3,When I Get Where I'm Going (feat. Dolly Parton),Brad Paisley,57,0,64.0,2898320.0,21,4.11755
57wp7VFnV8X0pSVnYArGeJ,Whatever She Wants,Bryson Tiller,76,1,80.0,10566213.0,1,2.689033333333333
4xqIYGwwZTEem9U8A42SPF,Broke In A Minute,Tory Lanez,71,1,79.0,8272511.0,16,2.2003833333333334
0bqC0AqaBZKBZsjhI3y2OW,River Lea,Adele,57,0,83.0,66720643.0,11,3.7571
3dcnmfPABxjJbB4VCvUS8f,Song of Storms (Zelda: Ocarina of Time),Jonas Lefvert,20,0,20.0,2543.0,18,1.3670166666666668
3S0OXQeoh0w6AY8WQVckRW,I'm Yours,Jason Mraz,80,0,71.0,7312588.0,26,4.0491
2AwHZZUf8QLreMWUrgR4T9,Meth Lab Zoso Sticker,7Horse,0,0,44.0,29307.0,10,3.6866666666666665
5zOAudPQIs5U8zP6LQGHmH,MALAMENTE - Cap.1: Augurio,ROSALÍA,48,0,77.0,8585717.0,1,2.4908333333333332
0HnaqUxvHP5LaWdmWwJpiS,Love Somebody,Maroon 5,63,0,85.0,45771951.0,15,3.830216666666667
6I6NX6tjGsxFAsIfGzY9lJ,Deja Vu,J. Cole,67,1,82.0,27073781.0,10,4.412433333333333
4fWge1SW4BxQmPG9gHhEtT,C-State,GRLwood,0,0,48.0,516419.0,11,3.9433333333333334
7sMBvZCSUl99bJLXZaLa0b,Smokin Out The Window,Bruno Mars,0,0,90.0,75474551.0,9,3.2907
1CKcs7j0jxdGDCWrntDQil,Hello Shadow,Sugar Jesus,49,0,47.0,4569.0,1,3.0158666666666667
3iOSOAFB0Rv1cNZM5Jwy4P,ENEMIES (feat. bludnymph & Shift K3Y),Gryffin,35,0,66.0,1010217.0,14,2.43815
2hloaUoRonYssMuqLCBLTX,bloodline,Ariana Grande,78,1,90.0,107389514.0,12,3.6148833333333332
5KqgCoUfSSqANtyVoHv6Ml,Stay A Little Longer,Brothers Osborne,36,0,58.0,1271823.0,144,5.591333333333333
709VlbVBMRxHcZRfpwj2gK,The Buccaneers,Brian Tyler,30,0,56.0,218901.0,34,4.0941
37NfmgIw3hLatdtt7c8PNm,Love Me Harder,Ariana Grande,51,0,90.0,107389514.0,18,3.9340166666666665
5uuXtfqM7Wp3idCxyHeOll,With You,Linkin Park,70,0,88.0,31796892.0,15,3.387766666666667
7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,Shawn Mendes,86,0,81.0,45703370.0,16,3.324
3pYDZTJM2tVBUhIRifWVzI,Blow,Kesha,76,0,78.0,9156883.0,12,3.6662166666666667
0oijeKyTNCqJTygDDQMIjg,Walk Don't Rango,Los Lobos Featuring Arturo Sandoval,36,0,18.0,437.0,20,2.7988833333333334
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,84,0,82.0,4378755.0,14,3.0391
6me7F0aaZjwDo6RJ5MrfBD,Evergreen,Richy Mitch & The Coal Miners,81,0,67.0,314693.0,14,1.45
5dPz35akJjPqb17yeqNwqH,Ghost,Justin Bieber,71,0,91.0,85022258.0,16,2.553166666666667
72geHhNU5UA2hU1QgUzXdE,Bury My Bones,Whiskey Myers,8,0,68.0,1144333.0,14,4.3304833333333335
0N979cmYBbE2TyhrW6KZu0,Till We Meet Again,Van Herpen,52,0,37.0,1081.0,1,2.466666666666667
6ZAyJ7EFjapwMMT0Oqs15Y,Paradise,DJSM,34,0,60.0,63155.0,1,2.73415
6ZiSScoPLyeZyIudUBip1V,Anywhere,Rita Ora,42,0,68.0,8411212.0,16,3.5984333333333334
0ve0CavjqrUqVmZ605RhTV,Jump,Tyla,63,0,77.0,3505794.0,1,2.4511833333333333
4J3biLjC3kOx2h82QTnNHK,ALLES DOPE,CRO,43,1,68.0,2784129.0,22,2.4105333333333334
6ilc4vQcwMPlvAHFfsTGng,Sweet,Cigarettes After Sex,9,0,84.0,17373704.0,10,4.8685
7K5dzhGda2vRTaAWYI3hrb,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,67,0,78.0,18205037.0,1,3.5902166666666666
0QJRDx111g3E2GfM24DMyo,Addicts (feat. M Huncho),Unknown T,45,1,53.0,367831.0,16,3.608
0VDoLoZAfiIwjRbXQRB9Z9,the exposition,toon,33,0,37.0,10928.0,5,1.1527
7JEzAlwHhCD2M1cYE6BeqJ,Loving Machine,TV Girl,77,0,79.0,12552680.0,10,3.783333333333333
6CTWathupIiDs7U4InHnDA,Trip,Ella Mai,73,0,69.0,6192505.0,16,3.56655
